url,uuid,title,created,changed,field_collection_number,field_date_available,field_date_published,field_dspace_item_id,field_extent,field_finding_aid,field_unique_id,field_abstract,field_access_rights,field_access_terms,field_contributor,field_copyright_and_use,field_digital_publisher,field_genre,field_language,field_member_of,field_model,field_publisher_country,field_resource_type,field_subject,field_title_language,field_date_copyrighted,field_description,field_date_created
https://digital.library.jhu.edu/node/70,0fed347e-93dc-49da-80b0-d710e6965006,Oral history of Jerry Schubel,2022-03-11T14:37:38+00:00,2022-04-05T13:15:13+00:00,MS.0404,2015-10-26,2014-05-23,5300b843-e08e-49b5-91f5-40d67c123af9,01:11:11 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,4e0dc327-48b2-4875-970c-18183bef4e7b,"Jerry Schubel received his Ph.D. in Oceanography from Johns Hopkins University and an honorary doctorate from the Massachusetts Maritime Academy. He went on to serve as associate director of the Johns Hopkins Chesapeake Bay Institute and from 1974-1994 served as the dean of Stony Brook University's Marine Science Research Center. He is the President and CEO of the Aquarium of the Pacific. He has written extensively on science-management policy for ocean issues and sits on several boards, including National Oceanic and Atmospheric Administration’s (NOAA) Science Advisory Board, the Science Advisory Panel for California’s Ocean Protection Council, and the Board of Governors of the Savannah Ocean Exchange. In this oral history, he discusses the Chesapeake Bay Institute and his career in oceanography. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Leslie, Stuart W.||relators:ive:Schubel, J.R.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Chesapeake Bay Institute||Johns Hopkins University||Johns Hopkins University. Department of Earth and Planetary Sciences||United States. Army. Corps of Engineers||Woods Hole Oceanographic Institution||Atlantic Ocean--Chesapeake Bay||Boicourt, William C.||Bronk, Detlev W. (Detlev Wulf), 1897-1975||Brush, Grace Somers||Carpenter, James H.||Carritt, Dayton E. (Dayton Ernest), 1915-1993||Ginsburg, Robert N.||Keeling, Charles D., 1928-2005||Kinsman, Blair||Montgomery, Raymond B. (Raymond Braislin), 1910-1988||Najarian, Tavit O.||Phillips, O. M. (Owen M.), 1930-||Pritchard, Donald W.||Revelle, Roger, 1909-1991||Schubel, J.R.||Seliger, Howard H. (Howard Harold), 1924-||Taylor, W. Rowland||Wolman, Abel, 1892-1989||Wolman, M. Gordon, 1924-2010||College teachers--Tenure||Estuaries||Marine sediments||Nature conservation||Ocean currents||Oceanographic research ships||Oceanography||Salinity--Measurement||Sedimentation and deposition",English,,,
https://digital.library.jhu.edu/node/71,a0d3b448-8d7c-4b55-a395-866947f91283,Oral history of Shale Stiller,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-10-29,2015-03-25,54b8b603-42fd-4213-af00-e87d6a8dbe18,02:03:58 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,1bc48a3d-6874-41b3-8c82-8b0ab3f100fc,"After receiving a B.A. from Hamilton College and an LL.B. from Yale University, Shale Stiller received an M.L.A. from Johns Hopkins University in 1977. Stiller spent his entire legal career in Maryland, first as a Maryland Court of Appeals clerk and later with the firms Frank, Bernstein and DLA Piper. He has taught as an adjunct professor for more than 50 years in the University of Maryland Law School. Stiller also served as the president of the Harry and Jeanette Weinberg Foundation, and as a trustee of Johns Hopkins University and Johns Hopkins Medicine. He is also active in a number of philanthropic organizations. In this interview, Stiller recounts his time at Hopkins as a student and a trustee. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kinniff, Jennifer||relators:ive:Stiller, Shale D.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Baltimore City College||Harry and Jeanette Weinberg Foundation, Inc.||Hopkins-Nanjing Center||Hutzler's (Firm)||Johns Hopkins Bloomberg School of Public Health||Johns Hopkins Hospital||Johns Hopkins Medicine||Johns Hopkins University||Johns Hopkins University. Bologna Center||Johns Hopkins University. School of Advanced International Studies||Johns Hopkins University. School of Medicine||Peabody Conservatory of Music||Johns Hopkins University. Peabody Institute||Johns Hopkins University. Sheridan Libraries||Shriver Hall concert series Baltimore, Md.||University of Maryland at Baltimore. School of Law||Maryland--Baltimore||Bloomberg, Michael||Brody, William R.||Daniels, Ronald J. (Ronald Joel), 1959-||Heyssel, Robert M.||Kessler, Herbert L., 1941-||Moses, Hamilton||Muller, Steven, 1927-2013||Nathans, Daniel, 1928-1999||Offit, Morris W.||Pocock, J. G. A. (John Greville Agard), 1924-||Richardson, William C.||Ross, Richard S., 1924-2015||Singleton, Charles S. (Charles Southward), 1909-1985||Stiller, Shale D.||Tabb, Winston||Wasserman, Earl R. (Earl Reeves), 1913-1973||Academic libraries||Antisemitism||College students--Social life and customs||College teachers--Tenure||College trustees||Community and college||Community development, Urban||Education, Humanistic||Interdisciplinary approach in education||Jews--Migrations||Lawyers||Literature--Study and teaching||Poker||Poverty||Public schools||Universities and colleges--Alumni and alumnae||Wages",English,,,
https://digital.library.jhu.edu/node/72,50241f9b-909c-4f1c-9db0-514d4ee95d20,Oral history of Chester Wickwire,2022-03-11T14:37:38+00:00,2022-04-05T13:15:13+00:00,MS.0404,2015-09-10,1999-07-09,579aa27b-ab2c-425c-b043-9f14dcf8a533,02:31:38 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,62ec687f-8f35-4b14-b600-994e3f27bfcc,"Chester Wickwire was born in Nebraska. He completed his undergraduate work at Union College and went on to earn a graduate degree from Yale Divinity School. Wickwire graduated in 1953, and was hired to work at Johns Hopkins University, eventually serving as University Chaplain. Wickwire was a social activist on campus and in the greater Baltimore community, advocating tirelessly for social justice and civil rights for all. In this interview, Wickwire discusses his time as Chaplain as well as his activism. This oral history is a part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Wickwire, Chester",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Baltimore YMCA||Black Panther Party||Johns Hopkins University||Johns Hopkins University. Applied Physics Laboratory||Ku Klux Klan (1915- )||Albright, William Foxwell, 1891-1971||Baez, Joan||Eisenhower, Milton Stover, 1899-1985||Ellington, Duke, 1899-1974||Gordon, Lincoln||Hieronimus, Robert||King, Martin Luther, Jr., 1929-1968||Lattimore, Owen, 1900-1989||Miller, Mark Crispin||Muller, Steven, 1927-2013||Rustin, Bayard, 1912-1987||Shaffer, G. Wilson (George Wilson), 1901-1992||Toynbee, Arnold, 1889-1975||Wickwire, Chester||Civil rights||College chaplains||College students--Social life and customs||Dog shows||Jazz||Marriage||Segregation in higher education||Student activities||Student protesters||Tutors and tutoring||Vietnam War (1961-1975)",English,,,
https://digital.library.jhu.edu/node/73,8ee580f5-6d65-4c10-aeac-013f0ea48c1a,Oral history of S.H.,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2019-10-08,2019-03-06,59722aa6-5f55-4502-9593-bc76d903f72e,00:22:08 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,b68825e5-73e0-4568-a7f9-405e34164631,"""S.H."" is a member of the Johns Hopkins University graduating class of 2019 and was a writing seminars major. In this interview, S.H. describes growing up in Pennsylvania in a close-knit family and the transition to life on their own in college. They discuss the importance of leaving the ""Hopkins bubble"" and getting involved in the greater Baltimore community while in school, specifically through their participation in a nonprofit organization called Writers in Baltimore Schools. S.H. reflects on their coursework, their experience as a first-generation student, and shares their plan to attend law school following graduation. This oral history is part of the First-generation Students oral histories series.",Public digital access,Oral Histories,"relators:ivr:Seyler, Allison||relators:ive:S.H.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University||Maryland--Baltimore||First-generation college students||Education||Johns Hopkins University. Writing Seminars||Pennsylvania--Worcester (Township)||Family histories||Education||Haverford College||Williamson, Greg, 1964-||Benjamin, Ilil||Voluntarism||Charities||Internship programs||Creative writing (Higher education)||College students--Social life and customs||Universities and colleges--Faculty",English,,,
https://digital.library.jhu.edu/node/74,db14ca21-009e-4036-aacf-728e0b2c45fc,Oral history of Stella Shiber,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-09-10,1999-11-22,5a65a35c-aac0-4cef-9dba-00f5f887babe,01:22:16 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,88ba55e9-10bf-42f8-abec-51847d30e574,"Stella Shiber is a nurse whose career began in Tennessee. After working as a charge nurse, Shiber went on to become both an educator and administrator for nursing students. She has had a great impact on Hopkins nursing, helping to influence the curriculum at the School of Nursing and establishing health care clinics for poverty-stricken Baltimore neighborhoods. In this history, Shiber discusses her experiences with Hopkins nursing. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Shiber, Stella",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins Hospital. School of Nursing||Johns Hopkins University. Health Associate Program||Johns Hopkins University. School of Hygiene and Public Health||Johns Hopkins University. School of Nursing||Courtney, Margaret||Muller, Steven, 1927-2013||Shiber, Stella||College students--Social life and customs||Hospital buildings||Nurses||Nursing||Nursing services--Business management||Nursing students||Nursing--Study and teaching||Nursing--Study and teaching||Students, Foreign||Women--Employment",English,,,
https://digital.library.jhu.edu/node/75,a937597f-43fa-4b14-a746-95750aa3000a,Oral history of Matthew Crenson,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-10-26,2015-02-19,5cc0cd3e-eef6-4a1a-9301-66721468b147,01:19:56 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,0a311297-5f54-4641-b28b-536c38ee3b5c,"Matthew Crenson graduated from Johns Hopkins in 1963 and went on to receive his Ph.D. in political science from the University of Chicago in 1967. He is currently a Professor Emeritus at Johns Hopkins University and has previously worked as the Faculty Director of the university's Baltimore Scholars Program and on the Homewood Institutional Review Board. In this history, Crenson discusses both his time as a student and professor at Hopkins. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kinniff, Jennifer||relators:ive:Crenson, Matthew A., 1943-",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Baltimore (Md.). City Council||Baltimore City College||Baltimore. Model Cities Section||Goucher College||Johns Hopkins Institute for Policy Studies||Johns Hopkins University||Massachusetts Institute of Technology||Meyerhoff Scholarship Program||National Opinion Research Center||Phi Kappa Psi||University of Chicago||Maryland--Baltimore||Maryland--Baltimore--Hampden||Berman, Edgar||Bloomberg, Michael||Christ, Carl F.||Crenson, Matthew A., 1943-||Ginsberg, Benjamin||Gordon, Lincoln||Hammond, Albert L. (Albert Lanphier), 1892-1970||Mandelbaum, Maurice, 1908-1987||Mansfield, Jayne, 1933-1967||Rossi, Peter H. (Peter Henry), 1921-2006||Rourke, Francis E. (Francis Edward), 1922-2005||Wickwire, Chester||College buildings||College student newspapers and periodicals||College students--Social life and customs||College teachers||College teachers--Tenure||Community and college||Dating (Social customs)||Deans (Education)||Juvenile delinquents||Political science||Political scientists||Protest movements||Student movements||Universities and colleges--Alumni and alumnae||Urban geography||Women in higher education",English,,,
https://digital.library.jhu.edu/node/76,9862561c-159e-4897-983d-4e9bef453438,Oral history of Elizabeth Schaaf,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-09-10,1999-09-14,5d3d679f-806b-451c-932d-28b24176ea2a,01:21:34 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,8e48b9f6-9a4d-4362-b439-1288341ad9e4,"Elizabeth Schaaf came to the Peabody Institute in 1965 as both a student, studying voice, and a staff member. She began working as a secretary in the Director's Office in 1982. Noticing a lack of proper documentation at the institute, she worked to secure grants and complete research in order to establish archives for the institute's records. In addition to documenting Peabody's history, Schaaf also created an archive for the history of music in Baltimore at Peabody. In this history, Schaaf recounts her time as both a staff member and a student as well as the development of the Peabody Collection. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Schaaf, Elizabeth M.",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"George Peabody Library||Johns Hopkins University||Johns Hopkins University. Peabody Institute||Peabody Conservatory of Music||Maryland--Baltimore||Maryland--Baltimore--Mount Vernon Place Historic District||Evans, May Garrettson, 1866-1947||Grové, Stefans, 1922-2014||Hamerik, Asger, 1843-1923||Hopkins, Johns, 1795-1873||Lind, E. G.||Muller, Steven, 1927-2013||Ortmann, Otto, 1889-1979||Peabody, George, 1795-1869||Randolph, Harold, 1861-1927||Schaaf, Elizabeth M.||Archives||Lectures and lecturing||Music teachers||Music teachers--Training of||Music--Instruction and study||Philanthropists||Voice--Instruction and study",English,,,
https://digital.library.jhu.edu/node/77,423c3fbf-7f27-4069-9e66-9d99036ab2b0,Oral history of Richard Ross,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-09-10,2000-04-13,64b79b34-de4b-4827-b856-eb7332c35642,01:12:17 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,a665afb2-7c42-4aa8-a091-d5d4bb2c8573,"Richard S. Ross was born in Richmond, Indiana. He began attending Harvard in 1942 and was able to enter Harvard Medical School shortly thereafter because of the accelerated program that had been made available as a result of World War II. He graduated cum laude and went on to take an internship on the Osler Medical Service at Johns Hopkins. After spending time in the Army Medical Corps and Harvard, Ross returned to Hopkins to take a position as a chief medical resident. Ross's expertise was in the field of cardiology, as he developed coronary cineangiography and was also asked to give an opinion on former President Richard Nixon's cardiovascular health prior to the Watergate hearings. In this history, Dr. Ross discusses his love for the Hopkins School of Medicine and his thoughts on the program's progress. This oral history is part of the Mame Warren oral history.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Ross, Richard S., 1924-2015",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"American Heart Association||Johns Hopkins Hospital||Johns Hopkins Hospital. Osler Medical Service||Johns Hopkins University. Applied Physics Laboratory||Johns Hopkins University. School of Hygiene and Public Health||Johns Hopkins University. School of Medicine||National Institutes of Health (U.S.)||Royal Prince Alfred Hospital (Sydney, N.S.W.)||Maryland--Baltimore--East Baltimore||Baker, Benjamin M.||Criley, J. Michael||Friesinger, Gottlieb C., 1929-||Harvey, A. McGehee (Abner McGehee), 1911-1998||Humphries, J. O'Neal||Johns, Richard J., 1925-||McKusick, Victor A. (Victor Almon), 1921-2008||Nathans, Daniel, 1928-1999||Pollard, Thomas D. (Thomas Dean), 1942-||Ross, Richard S., 1924-2015||Taussig, Helen B. (Helen Brooke), 1898-1986||Tilghman, R. Carmichael, 1904-1999||African Americans in medicine||Biomedical engineering||Cardiology||Congenital heart disease||Hospital buildings||Hospital care||Hospitals--Emergency services||Medical college administrators||Medical colleges--Administration||Medical innovations||Medicine--Research||Nobel Prizes||Tetralogy of Fallot||Universities and colleges--Centennial celebrations, etc.||Women in medicine",English,,,
https://digital.library.jhu.edu/node/78,8f33b855-7965-4d85-85c9-fffe5ba390bf,Oral history of Minnie Hargrow,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-08-24,1999-09-20,64e8e796-d011-4443-9f6a-a4f25d57a060,01:25:22 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,fe051557-0c16-4b77-99e4-19e39b7ba049,"Minnie Hargrow, a North Carolina native, began working for Johns Hopkins in 1946 in the university's cafeteria. After more than three decades in that position, Hargrow was promoted to a position in the Office of the President of Johns Hopkins, at which point she became the assistant of president Steven Muller. She remained the assistant to the president under three more Hopkins presidencies until her retirement in 2007. In this oral history, she discusses her work in Levering Hall and the changes in administration she has witnessed in her long career at Hopkins. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:Hargrow, Minnie",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University||Johns Hopkins University. Evening College||United Way of America||Brody, William R.||Bronk, Detlev W. (Detlev Wulf), 1897-1975||Eisenhower, Milton Stover, 1899-1985||Green, Sidney||Hargrow, Minnie||Jones, Ross||Lord, John||Muller, Steven, 1927-2013||Nathans, Daniel, 1928-1999||Richardson, William C.||Schnydman, Jerome||Wickwire, Chester||African Americans--Education (Higher)||College trustees||Dress codes||Parties||Universities and colleges--Administration||Universities and colleges--Faculty||Universities and colleges--Food service",English,,,
https://digital.library.jhu.edu/node/79,949deb9d-e835-4b88-91e5-f3fb130c389f,Oral history of H. Alan Shapiro and Sanchita Balachandran,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-10-26,2014-05-05,66b3f7f8-4acf-4fbc-ba6d-e601fc9d2a76,01:04:45 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,178a3417-394f-4451-9f36-8e747b71e03a,"H. Alan Shapiro is a classical archaeologist serving as a professor in Johns Hopkins University's Department of Classics. Prior to his professorship at Hopkins, Shapiro taught at Columbia, Tulane, Stevens Tech and Canterbury in New Zealand. Sanchita Balachandran is the Curator/Conservator of the Johns Hopkins Archeological Museum and Lecturer in the Department of Near Eastern Studies. She trained as an objects conservator at the Institute of Fine Arts, New York University, and completed additional training in the Antiquities Conservation Department of the J. Paul Getty Museum and at the Straus Center for Conservation at the Harvard Art Museums. In this interview, Shapiro and Balachandran discuss David M. Robinson's contributions to classics at Hopkins as well as the role of the Archaeological Museum on campus. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Leslie, Stuart W.||relators:ive:Shapiro, H.A. (Harvey Alan), 1949-||relators:ive:Balachandran, Sanchita",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"American School of Classical Studies at Athens||Bryn Mawr College||Johns Hopkins Archaeological Museum||Johns Hopkins University||Albright, William Foxwell, 1891-1971||Ames, Joseph Sweetman, 1864-1943||Bowman, Isaiah, 1878-1950||Detienne, Marcel||Gildersleeve, Basil L. (Basil Lanneau), 1831-1924||Hanfmann, George M. A. (George Maxim Anossov), 1911-1986||Haupt, Paul, 1858-1926||Hoppin, Joseph Clark, 1870-1925||Luck, Georg, 1926-2013||Maguire, Eunice Dauterman||Mylonas, George E. (George Emmanuel), 1898-1988||Robinson, David M. (David Moore), 1880-1958||Sissa, Giulia, 1954-||Young, Rodney S. (Rodney Stuart), 1907-1974||Archaeological museums and collections||Classical antiquities||Undergraduates",English,,,
https://digital.library.jhu.edu/node/80,e9f0cbdc-1a3b-448b-a58e-c01973de51d2,Oral history of Karl Alexander,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2017-06-30,2015-11-18,67515077-0963-45e5-ac5d-c298d34038db,00:59:13 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,4c683b55-889b-4286-a765-5b5ebbd212fa,"Dr. Karl Alexander is the John Dewey Professor Emeritus of Sociology and Founder and Director of the Thurgood Marshall Alliance. Before joining Johns Hopkins in 1971, he earned his B.A. from Temple University (1968) and Ph.D. in Sociology from the University of North Carolina-Chapel Hill (1972). In this interview, Alexander discusses his dissertation work at UNC and contributions to Hopkins' new Center for Social Organization of Schools in the 1970s. He goes on to detail his work in the sociology of education, which drew from field research in Baltimore, as well as his founding of the Thurgood Marshall Alliance, which aims to improve economic and racial diversity in Baltimore schools. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Leslie, Stuart W.||relators:ive:Alexander, Karl",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Sociology||Universities and colleges--Faculty||Multiculturalism||School integration||Educational sociology||Educational sociology--Study and teaching||University of North Carolina at Chapel Hill||Johns Hopkins University. Center for Social Organization of Schools||Academic theses||Educational sociology--Research||Temple University||Social psychology||Disabled veterans||Johns Hopkins University. School of Medicine||College graduates--Employment||Rossi, Peter H. (Peter Henry), 1921-2006||Coleman, James S., 1926-1995||Entwistle, Doris R.||McDill, Edward L. (Edward Lamar)||Johns Hopkins University||Child development||Scholarly publishing||Urban-rural migration||Maryland--Baltimore",English,,,
https://digital.library.jhu.edu/node/81,0db7e8fa-9bc9-4a23-a1ed-c413a0b75a67,Oral history of Victor McKusick,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2015-09-03,1999-12-20,6c9aec52-e52f-4c94-aeb8-1df030b7e6a6,01:23:12 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,23b11f3a-a425-4678-b4ff-2978dcf4873c,"Victor A. McKusick was born in 1921 in Parkman, Maine. Dr. McKusick attended Tufts University from 1940 to 1942. However, because of World War II, Johns Hopkins Medical School had a lack of students and so suspended the requirement of a baccalaureate degree in order to apply for admission to the medical school. McKusick applied for admission to Johns Hopkins Medical School in his sixth semester of undergraduate studies and was accepted, graduating in 1946. Dr. McKusick is known for his work as the University Professor of Medical Genetics and the Professor of Medicine at Johns Hopkins Hospital as well as for his work as the chief editor of Mendelian Inheritance of Man (MIM). In this history, Dr. McKusick discusses his time at and contributions to Johns Hopkins University. This oral history is part of the Mame Warren oral histories series.",Public digital access,Oral Histories,"relators:ivr:Warren, Mame, 1950-||relators:ive:McKusick, Victor A. (Victor Almon), 1921-2008",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Human Genome Project||Johns Hopkins Hospital||Johns Hopkins Hospital. Osler Medical Service||Johns Hopkins University. Institute of the History of Medicine||Johns Hopkins University. School of Hygiene and Public Health||Johns Hopkins University. School of Medicine||Pithotomy Club||William H. Welch Medical Library||Maryland--Baltimore--East Baltimore||Bliss, Michael, 1941-2017||Cushing, Harvey, 1869-1939||Glass, Bentley, 1906-2005||Harvey, A. McGehee (Abner McGehee), 1911-1998||Larkey, Sanford V. (Sanford Vincent), 1898-||Longcope, Warfield T. (Warfield Theobald), 1877-1953||Marin, Tom||McKusick, Victor A. (Victor Almon), 1921-2008||Moore, Joseph Earle, 1892-1957||Osler, William, Sir, 1849-1919||Ross, Richard S., 1924-2015||Shryock, Richard Harrison, 1893-1972||Sigerist, Henry E. (Henry Ernest), 1891-1957||Turner, Thomas Bourne, 1902-2002||Cardiology||Genetic epidemiology||Hospital buildings||Hospital care||Marfan syndrome||Medical genetics||Medicine--Research||World War (1939-1945)",English,,,
https://digital.library.jhu.edu/node/82,f508113c-44c4-4a7d-b715-81a4f261c469,Oral history of Donald Perry,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2020-07-15,2020-03-01,6df159fc-4cfa-4d21-9059-153e1859166f,02:01:32 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,645cc87f-fdc6-4fe9-86e4-5f2098924194,"Donald Perry, a 1961 graduate of Johns Hopkins University, talks about his life, career, and his experience as one of the few African-American undergraduate students at Hopkins.",Public digital access,Oral Histories,"relators:ivr:Azmi, Lubna||relators:ive:Perry, Donald",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Johns Hopkins University||Maryland--Baltimore||World War (1939-1945)||Family histories||Education||Child development||Multiculturalism||Religion||Segregation in education||Segregation||African Americans--Segregation||Civil rights||Baltimore City Public Schools||Child abuse||Linguistics||Pauling, Linus, 1901-1994||African Americans--Education (Higher)||African Americans--Civil rights||Police-community relations||Maryland--Baltimore--Roland Park||New York (State)--Long Island||School integration||School management and organization||African American college students--Political activity||Commencement ceremonies||Language and languages||Discrimination in higher education||Race discrimination||Race relations||Maryland--Columbia||Social conflict",English,,,
https://digital.library.jhu.edu/node/83,88b6df9d-2111-4931-b2df-75ad2fd2c93d,Oral history of Sylvia Betts Dodd,2022-03-11T14:37:38+00:00,2022-03-11T14:37:38+00:00,MS.0404,2016-09-12,2015-03-25,704bceb1-5474-4062-a132-58653e724518,00:36:49 hh:mm:ss,https://aspace.library.jhu.edu/repositories/3/resources/400,9e0a585b-22dc-4562-8cfe-e355f15c9f93,"Sylvia Betts Dodd graduated from the Peabody Conservatory in 1951. She remained active at Peabody for many years as a member of the Peabody Conservatory Alumni Association, the Alumni Steering Committee, and the Peabody Women's Board. She also devoted many volunteer hours to Maryland libraries, serving as a volunteer at Enoch Pratt Free Library for more than 40 years and as a board member of Citizens for Maryland Libraries for more than 10 years. In this oral history, Dodd describes her days as a student at the Peabody Conservatory and her years of service after graduation. This oral history is part of the Hopkins Retrospective oral histories series.",Public digital access,Oral Histories,"relators:ivr:Kinniff, Jennifer||relators:ive:Dodd, Sylvia",Copyright Not Evaluated,Johns Hopkins University. Sheridan Libraries,oral histories (literary works)||interviews,English,Johns Hopkins University oral history collection,Audio,United States,Text||Sound,"Enoch Pratt Free Library||Johns Hopkins University||Mu Phi Epsilon||Peabody Conservatory of Music||Johns Hopkins University. Peabody Institute||Maryland--Baltimore||Dodd, Sylvia||Flagstad, Kirsten, 1895-1962||Gange, Fraser||Goldman, Richard Franko, 1910-1980||Keefer, Lubov Breit, 1896-1982||Mennin, Peter||Muller, Steven, 1927-2013||Pierce, Robert O.||Rachmaninoff, Sergei, 1873-1943||Sharkey, Jeffrey||Sklarevski, Alexander (Alexander Fedorovich), 1882-1963||Stewart, Reginald||Commencement ceremonies||Conservatories of music||Fund raising||Music--Instruction and study||Piano teachers||Universities and colleges--Alumni and alumnae||Universities and colleges--Alumni and alumnae--Societies, etc.",English,,,
